Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Soydaner, D., Wagemans, J.","57216934571;7006148651;","Unveiling the factors of aesthetic preferences with explainable AI",2024,"British Journal of Psychology",,,,"","",,2,"10.1111/bjop.12707","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85193614790&doi=10.1111%2fbjop.12707&partnerID=40&md5=e83053922871da797d760731c9ae3d00",Article,"Article in Press","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85193614790
