Cited Article Title,Cited Article EID,Cited Article Link,Miscited Article Title,Miscited Article EID,Miscited Article Link,Citing Article Title,Citing Article EID,Citing Article Link
Elastic straining of free-standing monolayer graphene,2-s2.0-85077940691,https://www.scopus.com/record/display.url?eid=2-s2.0-85077940691&origin=resultslist,"and Lu, Y. Elastic straining of free-standing monolayer graphene",2-s2.0-85180693621,https://www.scopus.com/record/display.url?eid=2-s2.0-85180693621&origin=resultslist,"Two-Dimensional Transition Metal Boride TMB12 (TM = V, Cr, Mn, and Fe) Monolayers: Robust Antiferromagnetic Semiconductors with Large Magnetic Anisotropy",2-s2.0-85180691272,https://www.scopus.com/record/display.url?eid=2-s2.0-85180691272&origin=resultslist
