Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Zhang, L., Yu, X., Adu-Gyamfi, Y., Sun, C.","58503617800;58503367800;35848357400;7404248623;","Spatio-Temporal Fusion of LiDAR and Camera Data for Omnidirectional Depth Perception",2024,"Transportation Research Record","2678","4",,"308","322",,1,"10.1177/03611981231184187","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165608301&doi=10.1177%2f03611981231184187&partnerID=40&md5=62396615f7679a829d4487ac49c3a22f",Article,"Final","",Scopus,2-s2.0-85165608301
