Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Zhao, L., Wu, Y., Yuan, Y.","57577445300;55850753800;57218365069;","PD-DETR: towards efficient parallel hybrid matching with transformer for photovoltaic cell defects detection",2024,"Complex and Intelligent Systems","10","6",,"7421","7434",,1,"10.1007/s40747-024-01559-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198705235&doi=10.1007%2fs40747-024-01559-0&partnerID=40&md5=7674353bd8a7f15421a98218d760cf68",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85198705235
