Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Chen, L., Ruan, Y., Zhang, G., Wei, Q., Jiang, Y., Xiong, T., He, P., Yang, W., Yan, M., An, Q., Mai, L.","57188967217;57205560832;57211382242;55755936500;57194697297;57190381894;57192235087;57001356200;57195339690;55319027400;7006784092;","Ultrastable and High-Performance Zn/VO2 Battery Based on a Reversible Single-Phase Reaction",2019,"Chemistry of Materials","31","3",,"699","706",,249,"10.1021/acs.chemmater.8b03409","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060542617&doi=10.1021%2facs.chemmater.8b03409&partnerID=40&md5=a5db1d0138881ddfda46db3bbf947a42",Article,"Final","",Scopus,2-s2.0-85060542617
"Dai, X., Wan, F., Zhang, L., Cao, H., Niu, Z.","57200638336;57208849318;57221583799;57200631265;15078394000;","Freestanding graphene/VO2 composite films for highly stable aqueous Zn-ion batteries with superior rate performance",2019,"Energy Storage Materials","17",,,"143","150",,417,"10.1016/j.ensm.2018.07.022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050820893&doi=10.1016%2fj.ensm.2018.07.022&partnerID=40&md5=54ee31e69cef2175a6d3dfa7c111a8b3",Article,"Final","",Scopus,2-s2.0-85050820893
"Islam, S., Alfaruqi, M.H., Putro, D.Y., Soundharrajan, V., Sambandam, B., Jo, J., Park, S., Lee, S., Mathew, V., Kim, J.","57207049578;55993903100;57193064278;57189026022;26647792400;55933192400;56647088100;57208733945;36149370300;35280305400;","K+ intercalated V2O5 nanorods with exposed facets as advanced cathodes for high energy and high rate zinc-ion batteries",2019,"Journal of Materials Chemistry A","7","35",,"20335","20347",,130,"10.1039/c9ta05767f","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072174961&doi=10.1039%2fc9ta05767f&partnerID=40&md5=50e94582f00d3c07ccd0f444a6b7cb15",Article,"Final","",Scopus,2-s2.0-85072174961
"Huang, J., Wang, Z., Hou, M., Dong, X., Liu, Y., Wang, Y., Xia, Y.","55859124400;58248685500;55502813900;55587312700;57214952338;55974922000;7403027277;","Polyaniline-intercalated manganese dioxide nanolayers as a high-performance cathode material for an aqueous zinc-ion battery",2018,"Nature Communications","9","1","2906","","",,1157,"10.1038/s41467-018-04949-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050684798&doi=10.1038%2fs41467-018-04949-4&partnerID=40&md5=da21988da4eff728f9b99ced84f1c3fa",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85050684798
"Park, J.-S., Jo, J.H., Aniskevich, Y., Bakavets, A., Ragoisha, G., Streltsov, E., Kim, J., Myung, S.-T.","56100703400;57143682600;56586232500;57203112724;6603162406;6602546888;12788986400;7005796837;","Open-Structured Vanadium Dioxide as an Intercalation Host for Zn Ions: Investigation by First-Principles Calculation and Experiments",2018,"Chemistry of Materials","30","19",,"6777","6787",,129,"10.1021/acs.chemmater.8b02679","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054323249&doi=10.1021%2facs.chemmater.8b02679&partnerID=40&md5=d9c8cce4de642280c3bc3297d55f8ddb",Article,"Final","",Scopus,2-s2.0-85054323249
"Zeng, Y., Lai, Z., Han, Y., Zhang, H., Xie, S., Lu, X.","55907666700;57195976874;56590918200;57481140900;37087894700;36092961000;","Oxygen-Vacancy and Surface Modulation of Ultrathin Nickel Cobaltite Nanosheets as a High-Energy Cathode for Advanced Zn-Ion Batteries",2018,"Advanced Materials","30","33","1802396","","",,573,"10.1002/adma.201802396","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050390756&doi=10.1002%2fadma.201802396&partnerID=40&md5=b7dc540996acd572f47ce608e174966b",Article,"Final","",Scopus,2-s2.0-85050390756
"Ding, J., Du, Z., Gu, L., Li, B., Wang, L., Wang, S., Gong, Y., Yang, S.","57195640631;57208446346;57202234501;59044517500;57189580627;55836941500;55565481700;35575484300;","Ultrafast Zn2+ Intercalation and Deintercalation in Vanadium Dioxide",2018,"Advanced Materials","30","26","1800762","","",,563,"10.1002/adma.201800762","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047567935&doi=10.1002%2fadma.201800762&partnerID=40&md5=420693b088b1ce4f7a515408ed0eb7f6",Article,"Final","",Scopus,2-s2.0-85047567935
"Xia, C., Guo, J., Lei, Y., Liang, H., Zhao, C., Alshareef, H.N.","",[No title available],2018,"Adv. Mater.","30",,,"175580","",,1,,,Article,"Final","",Scopus,2-s2.0-85103740929
"Wei, T., Li, Q., Yang, G., Wang, C.","57194946316;57217040482;55716840800;10639325000;","An electrochemically induced bilayered structure facilitates long-life zinc storage of vanadium dioxide",2018,"Journal of Materials Chemistry A","6","17",,"8006","8012",,213,"10.1039/c8ta02090f","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046477188&doi=10.1039%2fc8ta02090f&partnerID=40&md5=1dfb812b931b09f97b73b3739a7ca332",Article,"Final","",Scopus,2-s2.0-85046477188
"Zhang, N., Cheng, F., Liu, J., Wang, L., Long, X., Liu, X., Li, F., Chen, J.","58264833400;58368872600;57195531766;57194855927;57195537724;35253884500;35620639500;7103017962;","Rechargeable aqueous zinc-manganese dioxide batteries with high energy and power densities",2017,"Nature Communications","8","1","405","","",,1442,"10.1038/s41467-017-00467-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028676339&doi=10.1038%2fs41467-017-00467-x&partnerID=40&md5=fd2b4c35eccfaef133e81cbb873ec962",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85028676339
"Sun, W., Wang, F., Hou, S., Yang, C., Fan, X., Ma, Z., Gao, T., Han, F., Hu, R., Zhu, M., Wang, C.","56963081300;56461585500;57194555667;55606021000;19640125600;57188976021;56701772300;56196047500;25928406000;57193260039;56883335500;","Zn/MnO2 Battery Chemistry with H+ and Zn2+ Coinsertion",2017,"Journal of the American Chemical Society","139","29",,"9775","9778",,1513,"10.1021/jacs.7b04471","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026290671&doi=10.1021%2fjacs.7b04471&partnerID=40&md5=9e33b41081dce82402769e93d83e60ed",Article,"Final","",Scopus,2-s2.0-85026290671
"Liu, P., Xu, Y., Zhu, K., Bian, K., Wang, J., Sun, X., Gao, Y., Luo, H., Lu, L., Liu, J.","55623040800;57194184676;7201425531;26537163400;56256407900;57211301462;55502896100;55545544500;55025126700;36716584300;","Ultrathin VO2 nanosheets self-assembled into 3D micro/nano-structured hierarchical porous sponge-like micro-bundles for long-life and high-rate Li-ion batteries",2017,"Journal of Materials Chemistry A","5","18",,"8307","8316",,89,"10.1039/c7ta00270j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019654442&doi=10.1039%2fc7ta00270j&partnerID=40&md5=805c699191c03d86fd632ac713c9f2a9",Article,"Final","",Scopus,2-s2.0-85019654442
"Kundu, D., Adams, B.D., Duffort, V., Vajargah, S.H., Nazar, L.F.","",[No title available],2016,"Nat. Energy","1",,,"119","",,6,,,Article,"Final","",Scopus,2-s2.0-85087785999
"Alfaruqi, M.H., Mathew, V., Gim, J., Kim, S., Song, J., Baboo, J.P., Choi, S.H., Kim, J.","55993903100;36149370300;35722027900;57051707500;55012536100;56595296300;57211676741;35280305400;","Electrochemically induced structural transformation in a γ-MnO2 cathode of a high capacity zinc-ion battery system",2015,"Chemistry of Materials","27","10",,"3609","3620",,826,"10.1021/cm504717p","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930224916&doi=10.1021%2fcm504717p&partnerID=40&md5=27efbe2ff0d4f498b5f214c1ea11bd9d",Article,"Final","",Scopus,2-s2.0-84930224916
