Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Ming, M., Yin, S., Shi, J.","36930796100;57547461500;57198767208;","Poly(ionic liquids)-Impregnated UiO-66 composites for efficient sequestration of dichromate",2022,"Journal of Solid State Chemistry","310",,"123091","","",,4,"10.1016/j.jssc.2022.123091","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126989739&doi=10.1016%2fj.jssc.2022.123091&partnerID=40&md5=fda353fd7923fabfd802d1b950c7989d",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85126989739
