Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Vo, T.K., Kim, J., Vu, T.H., Nguyen, V.C., Quang, D.T.","57190583373;55653224900;57363195200;59111752100;57321547400;","Creating Cu(I)-decorated defective UiO-66(Zr) framework with high CO adsorption capacity and selectivity",2022,"Separation and Purification Technology","283",,"120237","","",,35,"10.1016/j.seppur.2021.120237","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120650753&doi=10.1016%2fj.seppur.2021.120237&partnerID=40&md5=8fb2a6dbd08860d156ad9f1f3cdcc8aa",Article,"Final","",Scopus,2-s2.0-85120650753
