"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"","","","Defect-Rich Hierarchical Porous UiO-66(Zr) for Tunable Phosphate Removal","2021","","","","","","","","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120639159&partnerID=40&md5=53c6be0d0fe3c3495b4dfe6b261a0fe9","Article","Final","","Scopus","2-s2.0-85120639159"
