Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Adekotujo, A.S., Lee, J.Y., Enikuomehin, A.O., Mazzara, M., Aribisala, S.B.","57208166212;50262320700;57208226618;8557895400;26660607700;","Bi-lingual Intent Classification of Twitter Posts: A Roadmap",2020,"Advances in Intelligent Systems and Computing","925",,,"1","9",,1,"10.1007/978-3-030-14687-0_1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064167859&doi=10.1007%2f978-3-030-14687-0_1&partnerID=40&md5=36c97c9d722a583005aa9fbb8a178a0a",Conference Paper,"Final","",Scopus,2-s2.0-85064167859
