Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Akkari, M., Aranda, P., Mayoral, A., García-Hernández, M., Ben Haj Amara, A., Ruiz-Hitzky, E.","57008064400;7005369268;23568386400;12791192700;6602190912;7005478919;","Sepiolite nanoplatform for the simultaneous assembly of magnetite and zinc oxide nanoparticles as photocatalyst for improving removal of organic pollutants",2017,"Journal of Hazardous Materials","340",,,"281","290",,61,"10.1016/j.jhazmat.2017.06.067","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023643830&doi=10.1016%2fj.jhazmat.2017.06.067&partnerID=40&md5=0e938e44f8d0de84e1f7c066eca2970a",Article,"Final","",Scopus,2-s2.0-85023643830
