"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"","","","Underwater scene prior inspired deep underwater image and video enhancement","2018","Pattern Recognition","","","","","","","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187375016&partnerID=40&md5=ac93d73e5b5abcd5b4709764df648dde","Article","Final","","Scopus","2-s2.0-85187375016"
"","","","","0000","Underwater scene prior inspired deep underwater image and video enhancement","","","","107038","","","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140793779&partnerID=40&md5=b6bdf052a72958c80a3c26aa352a24d2","Article","Final","","Scopus","2-s2.0-85140793779"
"","","","","2020","Underwater scene prior inspired deep underwater image and video enhancement","","","","","","","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167696850&partnerID=40&md5=d918780e620375b8b30669f27af4f209","Article","Final","","Scopus","2-s2.0-85167696850"
"","","","Underwater scene prior inspired deep underwater image and video enhancement","2019","Pattern Recognition","","","","","","","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091607997&partnerID=40&md5=ccdfca7e3e8e0e87a702e070180a18d5","Article","Final","","Scopus","2-s2.0-85091607997"
