Cited Article Title,Cited Article EID,Cited Article Link,Miscited Article Title,Miscited Article EID,Miscited Article Link,Citing Article Title,Citing Article EID,Citing Article Link
"A ""pDMS-in-water"" emulsion enables mechanochemically robust superhydrophobic surfaces with self-healing nature",2-s2.0-85077493453,https://www.scopus.com/record/display.url?eid=2-s2.0-85077493453&origin=resultslist,,2-s2.0-85160784744,https://www.scopus.com/record/display.url?eid=2-s2.0-85160784744&origin=resultslist,Regulation of the fabric wet adhesion property through structural design of desirable scale: A theoretical suggestion,2-s2.0-85143587365,https://www.scopus.com/record/display.url?eid=2-s2.0-85143587365&origin=resultslist
