"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"","","","Hydrogen-substituted graphdiyne ion tunnels directing concentration redistribution for commercial-grade dendrite-free zinc anodes","2020","Adv Mater","32","","","","","","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103738936&partnerID=40&md5=94ec5fb66280530fa6ca2d0b5c43710b","Article","Final","","Scopus","2-s2.0-85103738936"
