Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Kistanov, A.A., Ustiuzhanina, S.V., Zhuk, S.","55046040500;57200299223;57189063948;","Theoretical aspects of sulfide and selenides: Structure, point defects, and electronic structure modifications",2022,"Sulfide and Selenide Based Materials for Emerging Applications: Sustainable Energy Harvesting and Storage Technology",,,,"57","79",,1,"10.1016/B978-0-323-99860-4.00028-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138409255&doi=10.1016%2fB978-0-323-99860-4.00028-9&partnerID=40&md5=c6708fd0c5705d8823a55d6c049bc363",Book Chapter,"Final","",Scopus,2-s2.0-85138409255
