"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"","","","","2020","A Review on Challenges of Autonomous Mobile Robot and Sensor Fusion Methods","","","","","","","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85208018349&partnerID=40&md5=0a1f09eb36e7e4187ed11b2c5fb1ca07","Article","Final","","Scopus","2-s2.0-85208018349"
