Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Cui, X., Jiao, Q., Wang, W., Zhang, L., Lu, Y.","57215814333;58970870100;58970095100;55941356000;57206597016;","Exceptionally strong and ductile bulk metallic glass composite with bioinspired architecture mimicking porcupine fish spine",2024,"Journal of Materials Science and Technology","195",,,"22","28",,,"10.1016/j.jmst.2024.01.033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189493702&doi=10.1016%2fj.jmst.2024.01.033&partnerID=40&md5=4f5a398154fbbb0c4ce38e459b5d3b79",Article,"Final","",Scopus,2-s2.0-85189493702
