Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Zhang, Y., Liu, X., Liu, Y., Feng, J., Jiang, K.","56283354200;58983423700;58983745900;58983582000;59474003200;","Efficient uranium(VI) separation based on a layered 2D Ti3C2Tx/hydroxyapatite hybrid membrane",2025,"Chemical Engineering Journal","503",,"158707","","",,,"10.1016/j.cej.2024.158707","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85212229309&doi=10.1016%2fj.cej.2024.158707&partnerID=40&md5=a27de7441e485fd3f10f511c56e3ec46",Article,"Final","",Scopus,2-s2.0-85212229309
