Cited Article Title,Cited Article EID,Cited Article Link,Miscited Article Title,Miscited Article EID,Miscited Article Link,Citing Article Title,Citing Article EID,Citing Article Link,Reason
A General Method for Transition Metal Single Atoms Anchored on Honeycomb-Like Nitrogen-Doped Carbon Nanosheets,2-s2.0-85078828835,https://www.scopus.com/record/display.url?eid=2-s2.0-85078828835&origin=resultslist,A general method for transition metal single atoms anchored on honeycomb-like nitrogen-doped carbon nanosheets,2-s2.0-85118502810,https://www.scopus.com/record/display.url?eid=2-s2.0-85118502810&origin=resultslist,Robust low-voltage switching of polymer dispersed liquid crystals via doping BaTiO3/MPTMS/Ag nanoparticles for low-energy-consumption smart windows,2-s2.0-85212225558,https://www.scopus.com/record/display.url?eid=2-s2.0-85212225558&origin=resultslist,F07
A General Method for Transition Metal Single Atoms Anchored on Honeycomb-Like Nitrogen-Doped Carbon Nanosheets,2-s2.0-85078828835,https://www.scopus.com/record/display.url?eid=2-s2.0-85078828835&origin=resultslist,A general method for transition metal single atoms anchored on honeycomb-like nitrogen-doped carbon nanosheets,2-s2.0-85118502810,https://www.scopus.com/record/display.url?eid=2-s2.0-85118502810&origin=resultslist,Noble-metal-free Co-N-C catalyst derived from cellulose-based poly(ionic liquid)s for highly efficient oxygen reduction reaction,2-s2.0-85161290421,https://www.scopus.com/record/display.url?eid=2-s2.0-85161290421&origin=resultslist,F07
A General Method for Transition Metal Single Atoms Anchored on Honeycomb-Like Nitrogen-Doped Carbon Nanosheets,2-s2.0-85078828835,https://www.scopus.com/record/display.url?eid=2-s2.0-85078828835&origin=resultslist,A general method for transition metal single atoms anchored on honeycomb-like nitrogen-doped carbon nanosheets,2-s2.0-85118502810,https://www.scopus.com/record/display.url?eid=2-s2.0-85118502810&origin=resultslist,Design strategy for high-performance bifunctional electrode materials with heterogeneous structures formed by hydrothermal sulfur etching,2-s2.0-85143497706,https://www.scopus.com/record/display.url?eid=2-s2.0-85143497706&origin=resultslist,F07
A General Method for Transition Metal Single Atoms Anchored on Honeycomb-Like Nitrogen-Doped Carbon Nanosheets,2-s2.0-85078828835,https://www.scopus.com/record/display.url?eid=2-s2.0-85078828835&origin=resultslist,A general method for transition metal single atoms anchored on honeycomb-like nitrogen-doped carbon nanosheets,2-s2.0-85118502810,https://www.scopus.com/record/display.url?eid=2-s2.0-85118502810&origin=resultslist,Carboxylate-assisted ZIF-derived Co nanoclusters anchoring hierarchically porous carbon as high-efficient zinc-air batteries cathode catalysts,2-s2.0-85134977855,https://www.scopus.com/record/display.url?eid=2-s2.0-85134977855&origin=resultslist,F07
A General Method for Transition Metal Single Atoms Anchored on Honeycomb-Like Nitrogen-Doped Carbon Nanosheets,2-s2.0-85078828835,https://www.scopus.com/record/display.url?eid=2-s2.0-85078828835&origin=resultslist,A general method for transition metal single atoms anchored on honeycomb-like nitrogen-doped carbon nanosheets,2-s2.0-85118502810,https://www.scopus.com/record/display.url?eid=2-s2.0-85118502810&origin=resultslist,Synthesis of Carbon Nanotubes by Floating Catalyst Chemical Vapor Deposition and Their Applications,2-s2.0-85118506887,https://www.scopus.com/record/display.url?eid=2-s2.0-85118506887&origin=resultslist,F07
A General Method for Transition Metal Single Atoms Anchored on Honeycomb-Like Nitrogen-Doped Carbon Nanosheets,2-s2.0-85078828835,https://www.scopus.com/record/display.url?eid=2-s2.0-85078828835&origin=resultslist,A general method for transition metal single atoms anchored on honeycomb-like nitrogen-doped carbon nanosheets,2-s2.0-85189096005,https://www.scopus.com/record/display.url?eid=2-s2.0-85189096005&origin=resultslist,Insights into the enhanced oxidation of organic micropollutants by single-atom Cu catalyst activated peroxydisulfate: Valence-dominated nonradical pathway,2-s2.0-85189081194,https://www.scopus.com/record/display.url?eid=2-s2.0-85189081194&origin=resultslist,F07
