Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Polymenis, I., Haroutunian, M., Norman, R., Trodden, D.","57900793400;55571434300;16234271400;56652337000;","ARTIFICIAL UNDERWATER DATASET: GENERATING CUSTOM IMAGES USING DEEP LEARNING MODELS",2022,"Proceedings of the International Conference on Offshore Mechanics and Arctic Engineering - OMAE","5-B",,"V05BT06A045","","",,1,"10.1115/OMAE2022-79891","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140752216&doi=10.1115%2fOMAE2022-79891&partnerID=40&md5=798224567a24c33cf3099ba5ca79dbe1",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-85140752216
