"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"","","","Superhydrophobic and breathable smart MXene-based textile for multifunctional wearable sensing electronics","2020","Chem. Eng. J.","2021 126898","","","","","","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190897492&partnerID=40&md5=64394a7fc1f3db0375b9de5861a01d50","Article","Final","","Scopus","2-s2.0-85190897492"
