"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"","","","Grain size effect on tensile properties and slip systems of pure magnesium [J]. Acta Materialia, 2021, 206 [24] Zhou X, Li X Y, Lu K. Strain hardening in gradient nano-grained Cu at 77 K","2018","Scripta Materialia","153","","","6","","","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160199831&partnerID=40&md5=8bb461c790b520aa8bf405f64c193a8e","Article","Final","","Scopus","2-s2.0-85160199831"
