Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Wu, Z., Pan, S., Long, G., Jiang, J., Zhang, C.","57211741932;55522732400;55522990400;55731807500;7405493634;","Graph wavenet for deep spatial-temporal graph modeling",2019,"IJCAI International Joint Conference on Artificial Intelligence","2019-August",,,"1907","1913",,1154,"10.24963/ijcai.2019/264","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074914183&doi=10.24963%2fijcai.2019%2f264&partnerID=40&md5=29461e360782a86559669d79268e3899",Conference Paper,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85074914183
