Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Li, X., Wang, Z., Yu, L., Xie, B.","58809136400;59132340200;56035660700;16178687700;","Exploring the gap in people's travel behavior between urban villages and commercial housing: The role of built environment",2024,"Travel Behaviour and Society","36",,"100794","","",,1,"10.1016/j.tbs.2024.100794","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189673940&doi=10.1016%2fj.tbs.2024.100794&partnerID=40&md5=dcf8d144eede157045d193b80358dbfe",Article,"Final","",Scopus,2-s2.0-85189673940
