Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Zhao, Y., Lam, E.Y.","57289901200;55694417300;","LUCK: Lighting Up Colors in the Dark",2024,"9th Optoelectronics Global Conference, OGC 2024",,,,"51","55",,,"10.1109/OGC62429.2024.10738746","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85211136211&doi=10.1109%2fOGC62429.2024.10738746&partnerID=40&md5=5d4eba1d1728c6fd6385268bda92ad4a",Conference Paper,"Final","",Scopus,2-s2.0-85211136211
