Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Zhou, C., Wu, Y., Sterkens, W., Piessens, M., Vandewalle, P., Peeters, J.R.","57749566500;57222093870;57219371008;59004796100;7004393136;41762209500;","Towards robotic disassembly: A comparison of coarse-to-fine and multimodal fusion screw detection methods",2024,"Journal of Manufacturing Systems","74",,,"633","646",,,"10.1016/j.jmsy.2024.04.024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85191455736&doi=10.1016%2fj.jmsy.2024.04.024&partnerID=40&md5=1e13b49c08f75a15d001c135173ddff4",Article,"Final","",Scopus,2-s2.0-85191455736
