"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"","","","Covalency competition dominates the water oxidation structure-activity relationship on spinel oxides","2020","Nat. Catal.","2","","","736","772","36","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128943642&partnerID=40&md5=ee6c11b9b83b161a7704abb1e5b988b3","Article","Final","","Scopus","2-s2.0-85128943642"
