Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Che, D., Liu, H., Luo, J., Tang, H., Zhang, Y.","57194340438;59059280600;57222145957;57222151957;57222155507;","Road crack detection and recognition based on image correction of horizontal camera and convolutional neural network",2020,"Proceedings of 2020 IEEE International Conference on Progress in Informatics and Computing, PIC 2020",,,"9350777","380","385",,1,"10.1109/PIC50277.2020.9350777","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101676452&doi=10.1109%2fPIC50277.2020.9350777&partnerID=40&md5=0afbfeac1b565d6e9dc71b7bea1d2502",Conference Paper,"Final","",Scopus,2-s2.0-85101676452
