Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Pohl, P.M., Brodwolf, R., Ma, D., Göken, M., Höppel, H.W.","57224873710;59483545000;59484078500;22950537100;6602143139;","Damage tolerant fatigue behavior of laminated metallic composites with dissimilar yield strength",2024,"Journal of Materials Science",,,,"","",,,"10.1007/s10853-024-10550-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85212835084&doi=10.1007%2fs10853-024-10550-6&partnerID=40&md5=4af7464346728c3597afa395a78e3bc0",Article,"Article in Press","All Open Access, Hybrid Gold",Scopus,2-s2.0-85212835084
