"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"","","","and Lu, Y. Elastic straining of free-standing monolayer graphene","2019","Nat. Commun","10","","","2284","","","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180693621&partnerID=40&md5=de2e2ceb7dc76a9ab56f1a1f77b4be4d","Article","Final","","Scopus","2-s2.0-85180693621"
