Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Kusuyama, H., Kageyama, Y., Iwai, D., Sato, K.","58931022300;57215815899;55931917600;59334329500;","A Multi-aperture Coaxial Projector Balancing Shadow Suppression and Deblurring",2024,"IEEE Transactions on Visualization and Computer Graphics","30","11",,"7031","7041",,,"10.1109/TVCG.2024.3456170","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85204390137&doi=10.1109%2fTVCG.2024.3456170&partnerID=40&md5=d1609cf0e5f906d554683c4a13d78dc5",Article,"Final","",Scopus,2-s2.0-85204390137
