Cited Article Title,Cited Article EID,Cited Article Link,Miscited Article Title,Miscited Article EID,Miscited Article Link,Citing Article Title,Citing Article EID,Citing Article Link
An integrated approach to automatic pixel-level crack detection and quantification of asphalt pavement,2-s2.0-85081645498,https://www.scopus.com/record/display.url?eid=2-s2.0-85081645498&origin=resultslist,,2-s2.0-85101682512,https://www.scopus.com/record/display.url?eid=2-s2.0-85101682512&origin=resultslist,Road crack detection and recognition based on image correction of horizontal camera and convolutional neural network,2-s2.0-85101676452,https://www.scopus.com/record/display.url?eid=2-s2.0-85101676452&origin=resultslist
