Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Mahato, M.K., Thomas, A.","58822126800;57188848616;","Nobel Prize in Chemistry 2023: discovery and synthesis of quantum dots",2023,"Current Science","125","11",,"1162","1166",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85181939936&partnerID=40&md5=4795b5ce40e2709e2c3d8832247f3440",Article,"Final","",Scopus,2-s2.0-85181939936
