Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Zhang, L., Zhang, J., Xia, N., Dong, Y.","57218523649;57116945600;57195603650;57201122672;","Untethered Miniature Soft Robots: Materials, Fabrications, and Applications",2023,"Untethered Miniature Soft Robots: Materials, Fabrications, and Applications",,,,"1","233",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177526024&partnerID=40&md5=ea3078f799f3aa92357243594e55a606",Book,"Final","",Scopus,2-s2.0-85177526024
